# Accelerometer Data File
# Started @Tue Mar 29 09:29:06 CDT 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: LGE Accelerometer
# sensor Resolution: 0.0011901855m/sec^2; Max Range: 39.226593; Min Delay: 8333 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: ft/sec^2
# gravity  filtered out
# Accuracy: MEDIUM
-4.3 -1.213 5.312 8
-4.931 -1.662 5.571 9
-6.334 -1.611 4.381 8
-7.462 -1.654 3.192 9
-8.139 -1.508 2.007 8
-7.675 -1.199 0.294 8
-6.314 -0.764 -1.491 9
-4.511 -0.079 -2.702 8
-4.104 1.363 -2.839 9
-4.524 2.58 -2.584 8
-4.285 2.72 -1.727 8
-3.194 2.188 -0.868 9
-1.542 1.462 -0.487 8
-0.186 0.998 -0.632 9
-1.522 1.628 -0.389 8
-3.452 3.688 1.308 8
-4.594 5.194 3.089 9
-4.408 5.513 4.004 8
-3.278 4.967 4.12 9
-1.082 3.702 3.521 8
-0.313 3.139 2.742 8
0.733 2.476 2.304 9
2.039 1.454 3.071 8
2.445 0.91 4.705 8
1.974 0.938 6.242 9
1.434 1.122 6.275 8
1.569 1.27 3.2 9
2.368 1.702 0.265 8
2.895 1.95 -0.382 8
2.668 1.985 -0.499 9
2.005 1.754 -0.673 8
1.632 1.26 -0.446 9
1.683 1.002 -0.052 8
1.165 1.032 -0.097 8
0.766 1.03 -0.322 9
0.516 0.921 -0.451 8
0.332 0.753 -0.69 9
0.097 0.627 -1.395 8
-0.314 0.547 -2.167 8
-0.614 0.516 -2.027 9
-1.42 0.587 -1.878 8
-1.599 0.68 -1.856 9
-0.918 0.601 -2.13 8
-0.098 0.186 -2.64 8
-0.528 -0.376 -2.214 9
-0.22 -0.738 -2.378 8
1.375 -1.55 -2.859 9
2.579 -2.296 -2.995 8
3.83 -2.935 -3.077 8
6.828 -3.978 -4.26 9
11.528 -6.294 -8.411 8
12.125 -7.354 -11.942 8
9.942 -6.147 -6.94 9
8.054 -4.314 0.001 8
6.682 -3.041 4.888 9
4.603 -2.609 6.957 8
2.662 -1.92 7.039 8
0.869 -0.616 4.85 9
-0.626 0.93 3.209 8
-1.15 2.293 2.425 9
-1.037 3.355 1.965 8
-1.059 4.131 1.252 8
-1.175 4.354 0.794 9
-1.619 3.473 0.425 8
-3.278 2.345 0.706 9
-4.669 0.824 1.337 8
-5.37 -1.122 1.932 8
-5.818 -3.463 2.271 9
-6.499 -6.311 2.736 8
-6.896 -9.267 2.545 9
-5.947 -11.708 0.69 8
-3.871 -12.662 -1.245 8
-1.328 -10.722 -2.905 9
0.901 -5.19 -4.469 8
2.367 1.914 -4.624 9
2.212 6.338 -3.289 8
1.02 8.579 -1.644 8
-0.607 9.276 -0.24 9
-2.032 8.906 0.504 8
-2.725 7.814 0.546 8
-2.493 6.197 0.692 9
-2.441 4.748 0.342 8
-2.126 3.444 0.531 9
-1.668 2.345 0.67 8
-1.215 1.496 0.685 8
-0.888 0.885 0.806 9
-0.74 0.377 0.946 8
-0.484 -0.306 1.08 9
-0.622 -0.356 0.608 8
-1.162 0.098 0.339 8
-1.927 0.754 0.509 9
-2.613 1.282 0.878 8
-2.739 1.42 1.034 9
-1.913 1.078 1.155 8
-1.333 0.713 1.285 8
-1.102 0.426 1.452 9
-0.753 0.256 1.5 8
0.036 0.213 1.326 9
0.287 0.324 1.25 8
0.333 0.502 1.245 8
1.09 0.382 1.173 9
1.79 0.179 1.077 8
1.956 -0.033 1.087 8
1.944 -0.254 1.203 9
2.21 -0.488 0.777 8
2.116 -0.603 0.309 9
1.897 -0.644 0.348 8
1.752 -0.622 0.489 8
1.728 -0.539 0.539 9
1.727 -0.423 0.508 8
1.531 -0.393 0.48 9
1.117 -0.386 0.152 8
0.654 -0.334 -0.323 8
0.314 -0.258 -0.791 9
0.184 -0.224 -1.066 8
0.21 -0.254 -1.094 9
0.083 -0.189 -1.175 8
-0.155 -0.022 -1.141 8
-0.305 0.207 -1.202 9
-0.499 0.446 -1.228 8
-0.73 0.555 -1.153 9
-0.877 0.42 -0.982 8
-0.776 0.1 -0.759 8
-0.001 -0.387 -0.636 9
-0.317 -0.397 -1.09 8
-0.793 -0.257 -1.037 9
-0.883 -0.216 -0.66 8
-0.57 -0.357 -0.594 8
-0.369 -0.541 -0.469 9
-0.383 -0.762 -0.491 8
-0.492 -0.951 -0.307 8
-0.509 -1.042 -0.177 9
-0.352 -0.994 -0.249 8
-0.015 -0.808 -0.501 9
0.503 -0.556 -0.66 8
0.903 -0.259 -0.758 8
1.031 -0.078 -0.764 9
1.083 -0.074 -0.692 8
1.346 -0.234 -0.647 9
1.833 -0.454 -0.709 8
1.742 -0.522 -0.743 8
1.13 -0.659 -0.193 9
0.869 -0.872 0.389 8
0.628 -0.883 0.838 9
0.459 -0.705 1.04 8
0.551 -0.548 1.019 8
0.902 -0.726 1.061 9
1.476 -1.278 1.214 8
1.866 -1.796 1.445 9
2.297 -2.181 1.546 8
2.847 -2.499 1.483 8
3.485 -2.823 1.287 9
4.11 -3.073 0.937 8
4.807 -3.237 0.841 8
5.059 -3.062 0.044 9
5.196 -2.601 -0.812 8
5.089 -1.91 -1.496 9
4.605 -1.083 -2.135 8
4.149 -0.292 -3.165 8
3.238 0.259 -3.748 9
2.155 0.782 -3.866 8
1.162 0.943 -3.18 9
0.155 0.781 -1.666 8
-1.201 0.45 0.777 8
-2.779 0.191 3.302 9
-3.684 -0.508 4.985 8
-4.45 -1.078 4.513 9
-5.756 -1.535 3.833 8
-6.844 -1.933 3.243 8
-6.963 -2.384 2.33 9
-6.958 -3.125 0.987 8
-6.843 -2.692 -1.011 9
-6.56 -2.48 -1.908 8
-6.818 -2.496 -4.301 8
-7.466 -1.958 -5.904 9
-7.918 0.087 -3.28 8
-7.616 4.157 4.071 9
-4.537 6.103 10.413 8
-3.04 7.302 9.764 8
-1.509 7.783 6.233 9
0.239 7.651 3.726 8
1.655 7.117 3.829 8
2.216 6.48 3.816 9
1.733 5.655 1.607 8
1.172 4.121 0.079 9
0.857 2.391 -0.214 8
0.68 0.889 0.089 8
0.543 -0.136 0.145 9
0.623 -0.757 -0.56 8
0.999 -1.414 -0.006 9
0.804 -1.712 0.274 8
0.084 -1.348 -0.345 8
-0.662 -0.565 -1.413 9
-0.971 0.189 -2.045 8
-0.93 0.656 -1.656 9
-1.15 0.892 -1.567 8
-1.401 1.046 -2.03 8
-1.133 1.161 -2.492 9
-0.762 1.21 -2.745 8
-0.663 1.123 -2.749 9
-0.097 0.81 -2.421 8
1.175 0.354 -2.542 8
1.525 -0.001 -2.821 9
1.203 -0.096 -2.714 8
1.219 -0.063 -2.163 9
1.968 -0.055 -1.571 8
1.876 0.042 -1.791 8
0.291 -0.044 -2.092 9
0.472 -0.129 -2.433 8
1.619 -0.377 -2.877 8
3.592 -0.976 -3.871 9
5.385 -1.724 -5.364 8
4.495 -2.579 -6.174 9
6.25 -3.34 -5.281 8
7.979 -3.834 -3.672 8
7.945 -3.741 -1.658 9
6.979 -3.306 0.478 8
6.255 -2.837 2.343 9
5.35 -2.269 3.242 8
4.583 -1.554 3.385 8
3.601 -0.731 3.256 9
2.429 0.312 2.752 8
1.362 1.497 1.988 9
0.711 2.592 1.196 8
0.553 3.224 0.666 8
-0.27 3.448 0.828 9
-1.374 3.604 0.889 8
-2.529 3.658 1.026 9
-3.396 3.588 1.212 8
-3.773 3.304 1.44 8
-3.847 2.558 1.963 9
-4.294 0.9 2.066 8
-5.461 -2.106 2.671 8
-6.711 -6.25 3.29 9
-7.701 -10.375 3.075 8
-8.059 -13.378 1.639 9
-7.063 -15.147 -0.223 8
-3.809 -14.573 -3.513 8
0.672 -11.041 -5.769 9
4.038 -5.356 -6.429 8
5.306 0.691 -5.475 9
4.624 5.549 -3.393 8
3.03 8.831 -1.157 8
1.542 10.282 0.661 9
0.5 10.88 1.265 8
-0.064 10.704 1.633 9
-0.574 9.902 1.91 8
-1.355 8.636 1.926 8
-2.166 7.063 1.634 9
-2.706 5.431 1.55 8
-3.398 3.839 0.695 9
-3.645 2.17 0.528 8
-3.323 0.432 1.079 8
-2.728 -1.238 1.711 9
-2.52 -2.582 1.663 8
-1.547 -4.125 1.137 9
-0.099 -4.653 0.171 8
-0.165 -4.021 0.312 8
-1.546 -2.549 0.749 9
-3.048 -0.749 0.521 8
-3.332 0.837 0.354 8
-2.221 1.058 1.077 9
-1.386 1.096 1.844 8
-0.429 1.116 2.135 9
0.503 1.161 1.957 8
1.201 1.213 1.557 8
1.749 1.231 1.222 9
2.029 1.066 0.756 8
2.196 0.77 0.654 9
2.325 0.488 0.692 8
2.317 0.266 0.751 8
2.104 0.104 0.797 9
1.805 -0.001 0.872 8
1.637 -0.163 0.985 9
1.545 -0.277 0.862 8
1.505 -0.251 0.593 8
1.429 -0.138 0.198 9
1.277 -0.045 -0.253 8
1.142 -0.059 -0.532 9
0.941 -0.177 -0.56 8
0.525 -0.247 -0.814 8
0.103 -0.296 -1.024 9
-0.141 -0.46 -0.947 8
-0.132 -0.711 -0.64 9
0.032 -0.684 -0.625 8
-0.12 -0.505 -0.311 8
-0.498 -0.416 -0.15 9
-0.711 -0.431 -0.27 8
-0.739 -0.445 -0.637 8
-0.733 -0.356 -1.056 9
-0.855 -0.184 -1.262 8
-1.274 -0.03 -1.383 9
-1.504 0.132 -1.727 8
-1.347 0.127 -1.854 8
-1.042 0.001 -1.657 9
-0.798 -0.136 -1.307 8
-0.594 -0.245 -1.001 9
-0.939 0.003 -0.979 8
-0.734 -0.029 -0.837 8
-0.424 -0.103 -0.996 9
-0.095 -0.171 -1.11 8
0.339 -0.298 -0.754 9
0.983 -0.591 -0.06 8
1.32 -0.708 0.257 8
1.541 -0.702 0.475 9
1.769 -0.638 0.518 8
1.919 -0.535 0.425 9
1.901 -0.424 0.329 8
1.744 -0.371 0.443 8
1.342 -0.39 0.653 9
1.638 -0.489 0.976 8
1.716 -0.531 1.08 8
1.121 -0.447 1.307 9
0.094 -0.303 1.855 8
-0.326 -0.343 2.268 9
-0.045 -0.76 2.21 8
-0.035 -1.144 2.175 8
-0.057 -1.261 1.767 9
0.236 -1.18 1.097 8
0.985 -1.104 0.471 9
1.901 -1.2 0.077 8
2.729 -1.345 -0.161 8
3.236 -1.433 -0.324 9
3.662 -1.512 -0.469 8
4.352 -1.873 -0.844 9
4.032 -2.026 -0.885 8
2.998 -2.0 -0.781 8
2.514 -1.981 -1.224 9
2.023 -1.771 -2.14 8
1.627 -1.46 -3.429 9
1.287 -1.017 -4.852 8
0.946 -0.471 -5.898 8
0.575 -0.008 -5.664 9
-0.041 0.239 -3.736 8
-0.66 0.13 -2.504 9
-2.104 -0.073 -0.861 8
-4.056 -0.286 0.866 8
-5.647 -0.518 2.133 9
-5.903 -0.814 2.813 8
-6.104 -0.735 2.39 8
-6.228 -0.47 1.566 9
-6.209 -0.064 0.478 8
-5.4 0.256 -0.18 9
-3.807 0.416 -0.475 8
-2.595 0.631 -1.74 8
-0.726 0.38 -2.188 9
-1.052 0.835 -1.066 8
-2.451 1.455 -0.009 9
-4.153 2.118 0.411 8
-5.256 2.87 0.345 8
-4.687 3.784 0.402 9
-3.33 4.207 -0.232 8
-2.399 4.038 1.014 9
-1.852 3.477 2.182 8
-1.452 2.712 2.406 8
-0.776 1.888 1.772 9
0.692 1.075 1.25 8
1.654 0.395 1.609 9
2.231 0.382 1.859 8
2.392 0.759 1.779 8
2.132 1.118 1.857 9
1.708 1.171 2.367 8
1.733 0.897 2.885 8
1.863 0.899 2.388 9
1.954 1.257 0.921 8
1.682 1.699 -0.859 9
1.119 1.871 -1.869 8
0.47 1.826 -2.138 8
0.0 1.637 -1.775 9
-0.133 1.491 -1.472 8
-0.036 1.252 -1.159 9
0.187 1.084 -0.947 8
0.279 1.079 -0.786 8
0.157 1.214 -0.572 9
0.065 1.339 -0.238 8
0.72 1.07 -0.13 9
1.077 0.852 -0.182 8
1.247 0.569 -0.557 8
1.075 0.289 -0.778 9
0.606 0.104 -0.593 8
0.22 0.048 -0.274 9
0.497 -0.021 -0.231 8
1.459 -0.351 0.207 8
2.201 -0.825 -0.01 9
1.994 -1.11 -0.402 8
0.997 -1.153 -0.164 9
0.509 -1.33 1.299 8
2.891 -2.027 1.525 8
2.186 -2.026 1.605 9
2.546 -2.464 1.787 8
3.597 -3.082 1.655 8
4.55 -3.649 1.021 9
5.593 -4.435 0.26 8
7.792 -5.743 0.064 9
8.426 -6.084 -1.374 8
6.729 -5.316 -2.9 8
4.093 -3.722 -3.993 9
1.983 -1.754 -4.433 8
1.067 0.153 -4.19 9
0.991 1.722 -3.095 8
0.214 2.597 -1.8 8
-0.808 2.998 -0.661 9
-1.43 3.005 0.32 8
-1.258 2.688 1.137 9
-0.443 2.157 1.687 8
-0.75 1.823 2.018 8
-2.42 1.507 1.774 9
-4.243 0.896 0.949 8
-5.916 -0.2 0.474 9
-7.051 -1.858 0.502 8
-7.046 -4.041 0.111 8
-6.362 -6.6 -0.255 9
-4.607 -8.992 -0.206 8
-3.437 -10.535 -0.021 9
-2.485 -10.711 -0.061 8
-1.005 -9.138 -0.408 8
1.418 -5.667 -0.77 9
3.259 -0.683 -0.761 8
3.189 3.407 -0.732 8
2.897 6.033 -0.336 9
2.488 7.577 0.392 8
1.793 8.322 1.273 9
0.779 8.219 2.038 8
-0.125 7.826 2.032 8
-0.221 7.168 1.907 9
-0.886 6.773 2.153 8
-1.852 6.434 2.68 9
-2.545 5.926 3.176 8
-2.563 5.195 3.25 8
-2.047 4.088 2.364 9
-2.347 2.954 1.182 8
-2.372 1.723 0.752 9
-2.327 0.354 0.634 8
-2.621 -1.047 0.229 8
-3.263 -2.027 -0.568 9
-3.369 -2.633 -0.689 8
-2.96 -2.818 -0.325 9
-2.331 -2.634 0.005 8
-1.774 -1.957 0.038 8
-1.451 -0.993 -0.198 9
-1.261 -0.166 -0.43 8
-1.003 0.29 -0.142 8
-0.823 0.473 0.548 9
-0.309 0.45 1.149 8
0.208 0.494 1.417 9
0.682 0.574 1.544 8
1.319 0.473 1.788 8
1.344 0.195 1.596 9
1.598 -0.064 1.119 8
1.72 -0.214 1.016 9
1.756 -0.265 0.959 8
1.746 -0.265 0.551 8
1.646 -0.276 -0.313 9
1.466 -0.343 -0.612 8
1.065 -0.385 -0.282 9
0.667 -0.429 0.112 8
0.518 -0.487 0.347 8
0.57 -0.486 0.38 9
0.513 -0.306 0.308 8
0.504 -0.126 0.218 9
0.788 -0.186 -0.096 8
0.59 -0.201 -0.331 8
0.492 -0.193 -0.397 9
0.732 -0.212 -0.463 8
0.907 -0.272 -0.776 9
0.82 -0.355 -0.42 8
0.722 -0.355 -0.286 8
0.686 -0.374 -0.378 9
0.607 -0.412 -0.545 8
0.505 -0.477 -0.65 8
0.505 -0.569 -0.688 9
0.617 -0.627 -0.935 8
0.5 -0.541 -0.982 9
0.337 -0.357 -0.995 8
0.173 -0.159 -0.97 8
0.017 -0.002 -0.896 9
-0.131 0.108 -0.788 8
-0.214 0.182 -0.615 9
-0.466 0.266 -0.566 8
-0.213 0.216 -0.681 8
-0.32 0.195 -0.571 9
-0.755 0.236 -0.221 8
-0.487 0.2 -0.023 9
0.055 0.107 0.032 8
-0.109 0.233 0.033 8
0.178 0.172 0.109 9
0.627 0.025 0.211 8
0.895 -0.1 0.457 9
0.884 -0.185 1.053 8
0.734 -0.242 1.123 8
0.766 -0.409 0.91 9
0.465 -0.83 1.268 8
0.356 -1.322 1.829 8
0.736 -1.714 1.799 9
1.351 -1.941 0.867 8
2.007 -1.81 0.083 9
2.512 -1.674 -0.82 8
2.933 -1.652 -1.357 8
3.222 -1.684 -1.535 9
3.387 -1.676 -1.512 8
3.463 -1.542 -1.473 9
3.132 -1.107 -1.544 8
2.949 -1.167 -1.154 8
2.812 -1.297 -0.774 9
2.499 -1.333 -0.906 8
1.965 -1.208 -1.364 9
1.195 -0.874 -1.828 8
0.468 -0.736 -2.505 8
0.533 -1.014 -2.325 9
0.733 -1.326 -2.224 8
0.916 -1.633 -2.291 9
1.052 -1.993 -2.679 8
1.065 -2.549 -3.752 8
0.212 -3.87 -6.283 9
-2.819 -4.27 -6.249 8
-6.248 -4.218 -5.129 9
-8.163 -3.749 -3.394 8
-8.208 -2.684 -1.918 8
-7.696 -0.793 -1.396 9
-6.829 0.918 -0.365 8
-5.925 2.233 0.808 8
-5.276 3.288 1.146 9
-4.711 3.846 0.776 8
-4.043 4.012 -0.033 9
-3.196 4.068 -0.867 8
-2.363 3.586 -0.543 8
-2.335 3.242 -0.546 9
-2.601 3.091 -0.104 8
-2.72 3.182 0.276 9
-2.34 3.396 0.284 8
-1.314 3.494 0.047 8
-0.262 3.373 0.126 9
0.169 3.005 0.416 8
0.536 2.547 0.766 9
0.917 2.212 1.147 8
1.247 2.034 1.41 8
1.444 1.954 1.389 9
1.527 1.851 1.243 8
1.613 1.584 1.118 9
1.605 1.331 0.905 8
1.507 1.133 0.634 8
1.392 1.022 0.419 9
1.327 1.031 0.393 8
1.018 1.111 0.43 9
1.165 0.937 0.91 8
1.249 0.816 1.3 8
1.311 0.754 1.678 9
1.519 0.598 2.37 8
2.042 0.146 3.878 8
2.902 -0.579 7.152 9
3.077 -1.009 9.349 8
1.399 -0.239 6.267 9
-0.105 0.659 2.211 8
-0.449 1.155 -0.357 8
0.154 1.365 -1.576 9
1.434 1.242 -1.833 8
2.126 0.838 -1.298 9
1.871 0.414 -0.724 8
1.747 -0.068 -0.531 8
1.883 -0.588 -0.575 9
1.701 -1.064 -0.334 8
2.211 -1.542 0.363 9
3.465 -1.882 0.604 8
3.789 -1.791 -0.037 8
2.23 -1.79 -0.201 9
0.617 -2.18 -0.185 8
1.093 -2.997 -0.993 9
3.088 -3.477 -2.396 8
5.128 -3.986 -3.569 8
7.26 -4.707 -4.022 9
7.942 -5.114 -3.566 8
6.945 -4.837 -2.298 8
5.325 -3.76 -0.511 9
4.425 -2.09 1.345 8
3.216 -0.202 1.942 9
1.696 1.639 1.255 8
0.571 2.976 0.218 8
-0.168 3.67 -0.608 9
-0.892 3.838 -0.8 8
-1.295 3.641 -0.713 9
-1.571 2.919 -0.018 8
-2.803 2.354 0.508 8
-4.497 1.788 0.743 9
-6.106 1.004 0.851 8
-7.18 -0.16 1.002 9
-7.543 -1.507 0.812 8
-6.377 -3.571 0.226 8
-5.508 -5.946 0.226 9
-4.947 -8.102 0.604 8
-4.283 -9.585 0.841 9
-3.112 -10.076 0.475 8
-1.72 -9.198 -0.282 8
0.076 -6.612 -0.601 9
1.434 -2.629 -1.053 8
1.615 1.721 -1.339 9
0.973 5.02 -1.295 8
0.473 6.785 -1.032 8
0.347 7.628 -0.463 9
0.311 8.028 -0.44 8
0.125 8.026 -0.334 8
-0.22 7.674 -0.004 9
-0.655 7.08 0.651 8
-1.069 6.364 1.636 9
-1.337 5.475 2.569 8
-1.389 4.411 3.224 8
-1.085 3.451 3.199 9
-0.905 2.335 2.835 8
-1.114 1.081 2.341 9
-1.733 -0.066 1.888 8
-2.21 -0.98 1.182 8
-2.231 -1.957 1.097 9
-2.415 -2.685 0.969 8
-2.325 -3.043 0.791 9
-1.998 -3.058 0.6 8
-1.792 -2.802 0.43 8
-1.586 -2.139 0.368 9
-0.781 -1.456 0.069 8
-0.698 -0.808 -0.213 9
-0.402 -0.317 -0.301 8
0.084 0.099 -0.011 8
0.219 0.602 0.576 9
0.643 1.022 0.4 8
0.983 1.301 0.122 9
1.354 1.344 -0.063 8
1.568 1.169 -0.21 8
1.545 0.851 -0.367 9
1.345 0.472 -0.516 8
1.136 0.15 -0.479 8
0.854 -0.134 -0.427 9
0.592 -0.402 -0.409 8
0.267 -0.623 -0.434 9
-0.069 -0.733 -0.474 8
-0.3 -0.654 -0.509 8
-0.431 -0.386 -0.659 9
-0.375 -0.175 -0.817 8
-0.262 -0.094 -0.849 9
-0.124 -0.047 -0.812 8
-0.073 0.03 -0.785 8
-0.204 0.157 -0.767 9
-0.317 0.181 -0.271 8
-0.201 -0.153 -0.08 9
-0.326 -0.352 0.041 8
-0.391 -0.477 -0.038 8
-0.292 -0.553 -0.307 9
-0.104 -0.56 -0.659 8
0.106 -0.524 -1.082 9
0.218 -0.539 -1.438 8
0.313 -0.592 -1.623 8
0.42 -0.636 -1.617 9
0.403 -0.584 -1.507 8
0.128 -0.381 -1.422 8
-0.113 -0.157 -1.3 9
-0.171 0.014 -0.917 8
-0.094 0.095 -0.576 9
0.064 0.078 -0.25 8
0.17 0.04 0.056 8
0.153 0.068 0.353 9
0.106 0.203 0.802 8
0.412 0.214 1.258 9
0.552 0.242 1.503 8
0.594 0.232 1.639 8
0.562 0.188 1.552 9
0.423 0.179 1.199 8
0.138 0.325 1.277 9
-0.119 0.371 1.793 8
0.166 0.122 1.768 8
0.617 -0.138 1.454 9
0.949 -0.309 1.095 8
1.091 -0.453 0.811 9
1.28 -0.697 0.544 8
1.45 -1.01 0.245 8
1.611 -1.358 -0.13 9
1.734 -1.648 -0.566 8
1.805 -1.845 -1.004 9
1.823 -1.941 -1.359 8
1.786 -1.891 -1.532 8
1.696 -1.76 -1.33 9
1.866 -1.688 -1.112 8
2.238 -1.624 -0.769 8
2.7 -1.598 -0.326 9
3.061 -1.636 0.059 8
3.076 -1.612 0.204 9
3.167 -1.888 0.265 8
3.204 -2.255 0.422 8
3.105 -2.3 -0.003 9
2.766 -1.977 -1.035 8
2.162 -1.436 -2.281 9
1.521 -0.694 -3.427 8
0.858 0.099 -3.115 8
0.903 0.459 -3.747 9
0.935 0.6 -4.924 8
0.452 0.613 -5.522 9
-0.754 0.437 -4.495 8
-2.528 -0.174 -2.139 8
-4.073 -0.636 0.468 9
-5.214 -0.628 2.113 8
-5.735 -0.484 2.816 9
-6.066 -0.267 2.927 8
-6.641 0.104 2.755 8
-6.871 0.601 2.057 9
-6.389 1.075 0.929 8
-4.766 1.449 -0.315 8
-3.438 1.223 -0.254 9
-2.8 0.626 0.266 8
-2.737 0.132 -0.08 9
-0.59 -0.825 -0.891 8
-0.666 -0.466 0.0 8
-2.126 0.382 -0.041 9
-4.687 2.205 -0.968 8
-5.479 3.789 -0.65 9
-4.472 4.475 0.95 8
-2.914 3.924 2.228 8
-1.653 3.338 2.964 9
-0.415 2.614 3.588 8
0.664 1.873 4.753 9
1.329 1.711 5.059 8
1.519 2.361 3.495 8
1.835 2.425 3.17 9
1.939 2.063 3.354 8
2.643 1.439 4.206 9
2.815 1.279 3.073 8
2.547 1.527 0.566 8
2.237 1.855 -1.824 9
1.96 1.765 -2.527 8
1.646 1.191 -2.342 9
1.207 0.718 -2.188 8
0.856 0.397 -2.167 8
0.572 0.246 -2.164 9
0.295 0.267 -2.026 8
0.262 0.388 -1.821 8
0.15 0.595 -1.928 9
0.044 0.823 -1.586 8
0.269 0.898 -1.537 9
0.327 0.849 -1.588 8
-0.112 0.755 -1.4 8
0.295 0.549 -1.382 9
0.536 0.231 -1.523 8
0.651 -0.074 -1.36 9
0.402 -0.252 -1.001 8
0.144 -0.39 -0.687 8
0.377 -0.682 -0.588 9
1.122 -1.284 -0.563 8
2.018 -1.549 0.162 9
2.248 -1.671 1.107 8
1.844 -1.809 2.043 8
1.68 -2.136 2.447 9
2.564 -2.807 1.696 8
3.431 -3.39 0.886 9
5.221 -3.98 -0.111 8
5.672 -4.17 -0.765 8
5.491 -4.204 -0.91 9
5.279 -4.013 -0.907 8
5.298 -3.455 -1.094 9
5.165 -2.549 -1.114 8
3.221 -0.995 -1.128 8
1.876 0.6 -1.171 9
1.064 1.87 -0.845 8
0.57 2.655 -0.259 8
0.178 2.959 0.294 9
-0.229 2.913 0.699 8
-0.371 2.537 0.654 9
-0.486 1.979 0.631 8
-1.062 1.612 0.87 8
-2.27 1.398 1.208 9
-3.884 1.133 1.375 8
-5.198 0.558 1.345 9
-5.738 -0.666 0.934 8
-5.462 -2.291 -0.171 8
-4.753 -4.069 -1.005 9
-4.163 -5.834 -1.226 8
-3.831 -7.498 -0.896 9
-2.968 -9.061 -0.262 8
-1.622 -9.678 -0.392 8
0.153 -8.776 -0.721 9
1.583 -6.293 -0.819 8
2.344 -2.694 -0.815 9
2.572 1.16 -0.872 8
2.916 4.128 -0.617 8
2.368 5.911 0.191 9
1.468 6.998 0.992 8
0.622 7.581 1.517 8
-0.002 7.663 1.506 9
-0.44 7.341 1.273 8
-0.694 6.592 1.531 9
-1.206 5.774 1.61 8
-1.6 4.964 2.115 8
-1.656 4.128 2.953 9
-1.492 3.341 3.062 8
-1.361 2.621 1.988 9
-1.473 1.786 1.212 8
-2.366 0.75 0.969 8
-3.178 -0.067 0.907 9
-3.186 -0.875 1.109 8
-2.6 -1.585 0.986 9
-2.065 -1.971 0.228 8
-2.251 -1.772 -0.258 8
-2.362 -1.232 -0.601 9
-2.083 -0.879 -0.673 8
-1.791 -0.509 -0.971 9
-1.334 -0.237 -0.927 8
-0.642 -0.242 -0.127 8
-0.305 -0.489 0.495 9
0.029 -0.427 0.784 8
0.398 -0.122 0.704 9
0.675 0.197 0.655 8
0.931 0.41 0.763 8
1.245 0.497 0.967 9
1.508 0.556 1.08 8
1.578 0.378 0.944 8
1.509 0.035 0.679 9
1.341 -0.262 0.55 8
1.178 -0.438 0.553 9
1.077 -0.522 0.591 8
0.961 -0.607 0.616 8
0.622 -0.525 0.074 9
0.308 -0.33 -0.258 8
0.19 -0.134 -0.389 9
0.162 0.016 -0.406 8
0.094 0.101 -0.405 8
0.054 0.11 -0.426 9
-0.061 -0.115 -0.655 8
-0.262 -0.191 -0.711 9
-0.308 -0.174 -0.831 8
-0.16 -0.182 -0.997 8
0.067 -0.25 -1.144 9
0.053 -0.269 -1.238 8
0.279 -0.259 -1.197 9
0.1 -0.256 -0.872 8
-0.113 -0.284 -0.569 8
-0.115 -0.309 -0.391 9
0.062 -0.286 -0.324 8
0.063 -0.197 -0.346 8
0.434 -0.165 -0.497 9
0.404 0.063 -0.664 8
0.139 0.296 -0.787 9
-0.082 0.385 -0.726 8
-0.166 0.3 -0.475 8
-0.404 0.18 -0.298 9
-0.373 0.032 -0.241 8
-0.279 -0.074 -0.286 9
-0.139 -0.091 -0.358 8
0.052 -0.041 -0.375 8
0.301 0.03 -0.297 9
0.605 0.089 -0.168 8
0.863 0.024 0.008 9
1.039 -0.114 0.16 8
1.189 -0.248 0.27 8
1.327 -0.009 0.398 9
1.21 0.659 0.687 8
0.279 0.92 1.292 9
0.315 0.193 0.946 8
0.472 0.418 1.191 8
-0.307 0.305 1.131 9
-1.726 -0.24 1.268 8
-2.853 -1.064 2.105 9
-2.635 -2.337 3.056 8
-1.913 -2.611 2.34 8
-0.622 -3.056 1.346 9
1.337 -3.356 -0.232 8
2.032 -2.954 -0.82 8
2.714 -2.306 -0.7 9
3.62 -1.419 -0.283 8
4.263 -1.192 -1.363 9
4.16 -1.044 -2.616 8
4.102 -0.788 -3.116 8
3.96 -0.508 -3.034 9
3.591 -0.373 -2.923 8
3.326 -0.456 -3.123 9
3.177 -1.206 -3.49 8
2.527 -1.27 -4.078 8
2.123 -1.139 -4.898 9
2.38 -0.994 -6.273 8
3.062 -0.683 -7.943 9
3.091 0.257 -8.532 8
2.418 1.443 -6.771 8
0.587 2.17 -3.947 9
-0.971 2.466 -0.36 8
-1.248 1.724 2.437 9
-0.584 -0.011 3.433 8
-1.026 -1.352 3.129 8
